,深夜バイト,シニア,広告,介護スタッフ,NameEntity
34,0.27231649631518295,0.2500347169882851,0.2726672870637549,0.23420279055826582,0点
35,0.41662826036194484,0.4627740386088129,0.44720471837547204,0.40563494925455834,入社後身
36,0.37243837085104736,0.40318678192028135,0.4081574368776407,0.41448823361572923,聞き上手な方etc
37,0.4828919197296807,0.5145650890896314,0.46418253206321874,0.6247382217455335,デイサービス:0名
38,0.25675523734529543,0.3717968462965664,0.2669978174200598,0.26479217703600405,ファミリー層
39,0.0,0.0,0.0,0.0,Co
40,0.33358917841678926,0.34681088532374527,0.36116880445719873,0.31965291624858316,月
41,0.3446840836573929,0.26605491073678994,0.2656860752349945,0.3119220561672049,*子の看護休暇あり
42,0.21401614887079531,0.23409302308716307,0.22572929663965183,0.20396168870334297,冬
43,0.3508878332080664,0.40419953899420275,0.34094503008752375,0.40474832319183157,物腰柔らかな女性
44,0.38108245512809447,0.35655453397612474,0.39068804334434487,0.35738248988500754,焦らずに落ち着いて働けるような環境
45,0.5504531510478701,0.5121909627437304,0.5158046910065347,0.5123740973204811,0:0 勤務開始・ミーティング
46,0.41973731553225035,0.42089694895556584,0.4309178746477603,0.44559014052333584,社員像
47,0.24704464817476915,0.20704620314449776,0.23649136963153325,0.26262386882801736,0 手洗い
48,0.5025750397445086,0.5028898972001292,0.5200046978343349,0.5128482953539405,・家族手当
49,0.47193872340223064,0.562890188460169,0.5273040771015418,0.5128227367052215,上位資格を目指したい方
50,0.37951962297036346,0.3567028826706453,0.3634741539427021,0.3456608557720951,なくても大丈夫ですそれ
51,0.27302653917847886,0.3154684350717719,0.2527548575800736,0.35989680018685266,要介護度0.0程度
52,0.4343117332013524,0.5251728118292692,0.44381018470082073,0.4547439473747627,■退職金制度あり勤続0年以上
53,0.41834284019017726,0.39203123034119214,0.4235279349634236,0.37172906519436655,"扶養手当0,0円0,0円人"
54,0.4068334725563707,0.32906172998046135,0.35227719458107654,0.3038207143906028,週0
55,0.44482566328156486,0.48549374810272033,0.4775360614298959,0.47026226699003937,新処遇改善
56,0.34914948372670623,0.39693479025735917,0.421363202123279,0.3800137701037106,&lt;スキルアップ
57,0.4035482843051467,0.45858350582742097,0.4506857507745835,0.47084634496498456,多種多様な研修
58,0.1580010999855613,0.1489153643722407,0.11824482827604772,0.1557597754351865,見回り
59,0.43779756707075956,0.5033584733808212,0.4990549915939468,0.5012849478260365,下記資格をお持ちの方
60,0.2255156748173419,0.2213154239500448,0.2264362313014884,0.23432353737547895,ま
61,0.3000399718627274,0.24399404475705475,0.27413673738071487,0.21879382510252876,~0
62,0.2688535857104701,0.31002540121378946,0.3054017467498406,0.26017786568723944,機会
63,0.4459409474731914,0.5234294644347912,0.4697944621487911,0.6785162095149552,介助ホーム内
64,0.4360375037604076,0.49043537801589,0.4468660381441503,0.5106249627176713,エルダー社員制度
65,0.4135680434048112,0.33296099788017347,0.37843016411092356,0.3649648168077085,駅
66,0.3948516140223855,0.3095437821332754,0.3326002707889224,0.3306962101264981,東京都国立市青柳0丁目
67,0.5391115735269932,0.5157294727707058,0.5345785400743516,0.5187422054901658,[0] 面接実施
68,0.3649510345902345,0.280395206170709,0.29043901967713254,0.32000390915122034,下落合四丁目バス停
69,0.1690156782057455,0.18663086002418763,0.16775634874743678,0.17675375855497796,金子
70,0.41233754848597454,0.48985923813294585,0.4394952978711315,0.5089021051725999,暮らせるこの社会を築いてきてくださった高齢者
71,0.3414042578755702,0.19285406523234971,0.17117076207311044,0.23167740617272034,起床時
72,0.4902249237453192,0.5347779173822704,0.5259799583964211,0.535215223241409,・自営業者ミュージシャン役者を目指している方
73,0.2487187378401668,0.224186402431494,0.21716195792228152,0.2338907876869339,川柿の木支流緑道沿い
74,0.3000399718627274,0.24399404475705475,0.27413673738071487,0.21879382510252876,④0:0~
75,0.27581047538134523,0.3254782749808221,0.2703891645986984,0.2675728805795938,この地区
76,0.36323135219534497,0.34528335156345624,0.385166321428482,0.3555538536503524,上ご連絡
77,0.45267818949729155,0.47108162774560614,0.4798618084680217,0.4358588602815015,"資格手当 0,0円"
78,0.5575559463052505,0.5308764558432193,0.5755315232697822,0.5420713388100046,入力して簡単応募
79,0.367996799014954,0.44297120463915307,0.41740208708637627,0.4775329014468614,各施設
80,0.20985406524727881,0.17217468320890178,0.19922949668377882,0.21303661686533454,貨物
81,0.39290134449366726,0.38537938153790213,0.41211824001640346,0.4018465470723848,※0か月毎
82,0.20357809918956796,0.2582131359447969,0.280499880187342,0.2803195364252602,法令基準等
83,0.43124629043167784,0.344724055137136,0.3939953846173069,0.3636188807306047,バス野川台公園行約0分能満寺下車
84,0.15894670036299477,0.21871846963278618,0.19588847277156046,0.18051187048781278,リンクス
85,0.38674463404293224,0.4396727867093868,0.4870772329231385,0.4105029480248196,安定企業
86,0.3564521057753991,0.32188484457455263,0.3572283271691256,0.29905445161507643,東京都多摩市中沢0-0-0
87,0.3282736628277119,0.3846520539905415,0.3720202454677179,0.3673864698679559,)以上必須
88,0.3599965444617876,0.46227462706064903,0.3772657679036924,0.500261694113781,OJTトレーナー
89,0.4144457947176757,0.39722616436741304,0.4164214789454525,0.4233428073593038,電話対応
90,0.0,0.0,0.0,0.0,old
91,0.47931218945554344,0.5688838697012514,0.5310532955500007,0.6400264962285267,一対一での介護
92,0.0,0.0,0.0,0.0,お迎え
93,0.0,0.0,0.0,0.0,鳥浜駅
94,0.4492342216138034,0.4891026300023935,0.4463200305272091,0.4511985650793897,主婦・主夫歓迎
95,0.5589392391753634,0.577063434916513,0.556505497891212,0.6234491488404177,生活をサポートするお仕事
96,0.2750676350255103,0.34356576212992695,0.3186845918348191,0.33801746943717076,特別感充実
97,0.3584775696578146,0.40319654208547,0.3530272535755395,0.5123870680703506,モーニングケア朝食配膳誘導
98,0.4109866923453828,0.387454428102783,0.4080840791090198,0.3499685793998791,0回0月・0月
99,0.3524239745290669,0.4166287486708159,0.39020261252571103,0.37404240063950256,加藤(かとう)・箕輪(みのわ)
100,0.48919764756873807,0.5716969932599179,0.5708041714119758,0.558916721313238,企画総務部採用チーム
101,0.4259369471461051,0.5527105755015099,0.44684647973361247,0.7918309541093537,ケアサポート
102,0.35392256620747486,0.35270955289896505,0.38255991332906275,0.3597737788074413,0万円支給
103,0.46721506316571193,0.5335578023974825,0.5074906012579992,0.4942182541614218,給与改定年
104,0.4324462958715556,0.45173841442238716,0.45471776514933177,0.5718127629695281,専属スタッフ
105,0.4337532219897061,0.3787141979858033,0.38594748798530604,0.34448070738155506,月平均0時間程度
106,0.5212626964512777,0.3737021209506252,0.334790157382671,0.46151619891857343,遅番シフト
107,0.5399130357221192,0.45514912668899116,0.49629883564100863,0.4590618771703782,"時給: 0,0円+交通費"
108,0.5248128075179673,0.5458519997209076,0.5909143738667848,0.5448687471908716,株式会社ユニマット
109,0.2444019265090515,0.3450184105608744,0.22972139158323507,0.2584528450656407,現役
110,0.36556910555428485,0.3900565837212841,0.32252784017746644,0.3297246943239513,学歴ブランク
111,0.2629326016336172,0.2907512397571011,0.28604141413343676,0.24110495871730797,表参道駅オリンピック
112,0.6787118964762076,0.5966117695502159,0.6075551011225,0.6383522409785364,職種名
113,0.2017709958758095,0.08795578921198226,0.18995974954878772,0.1057703435701915,都営
114,0.42587391056150176,0.4656363677381671,0.46155109640776626,0.46338764340084193,資格をお持ちでない方
115,0.3830741015453418,0.5324572529181579,0.4535117266928463,0.6638779852896017,医療福祉
116,0.17247383575239214,0.24987523406856343,0.29291378273374535,0.27896224251412816,プライバシー保護
117,0.4359323354613069,0.36667238022748994,0.32966491142065085,0.3325637706460187,・月曜日~土曜日
118,0.18853476711136988,0.20695333010774933,0.21506901868220957,0.23176226547496487,指示
119,0.281892942930221,0.19940485282446074,0.2472104070147419,0.2447340253449628,京浜急行 大師橋
120,0.43624080232602297,0.3414098838131247,0.38250397694412014,0.36584891268517544,JR南武線谷保駅 徒歩0分
121,0.5374721225386362,0.39686048646616506,0.3977820308808114,0.4447996143744148,勤務曜日
122,0.4333561426285256,0.4756411419472148,0.4630645491484453,0.454135575726988,いるスクール
123,0.42360475967688044,0.34839545123802945,0.3691336521265161,0.32942600654509396,0時0時/0時0時/0時0時
124,0.46510422360857767,0.5471144772770908,0.47450208475222716,0.6462024900956151,介護福祉士資格試験受験中
125,0.7331243565686878,0.6591747923967071,0.6697463144972894,0.681333584986686,&lt;勤務地
126,0.2902004763778528,0.27120767927280814,0.2690021546670437,0.2772034765328461,体調を崩すこと
127,0.36726367128330933,0.3916387533940445,0.334987701004499,0.5345757727780149,入浴食事排泄介助体位交換
128,0.5109750880420247,0.49973955596353,0.5130677439562052,0.4865460338788603,一律処遇改善手当:0円/時
129,0.15218896479115457,0.18862112964982744,0.19161055565016788,0.2149684416882033,温かみ
130,0.18160765753358513,0.26627307760115576,0.24997794948848695,0.22242966048595292,多国籍
131,0.3852369932866312,0.31996537742236814,0.34660358859013296,0.3574743376275596,□有給休暇
132,0.3791661307991764,0.46097721885759835,0.4568386476008291,0.43625143272004646,出席・改善提案
133,0.3622950618649291,0.3919720810601075,0.38272937123698647,0.38996121935481126,練馬区
134,0.3998956279451352,0.4174672237403799,0.4424380722392868,0.41500361908696903,きますだからこそ適切なコミュニケーションを大事にされていること
135,0.36104646613707136,0.3004589997141602,0.3575296964127621,0.3027623219798835,JR・副都心線
136,0.443751793032894,0.5175485997987538,0.43451208554357196,0.6856423014059329,介護職/特養
137,0.12812039097255037,0.19593444766384197,0.1815190670767765,0.166279905839662,力
138,0.48247498211417117,0.5340057727858438,0.5702970646837354,0.5906585054899084,作成・管理・請求業務
139,0.3065952647657509,0.2259222482760109,0.20587222714191164,0.1973256884839509,翌日
140,0.3556776563049262,0.4369699901120507,0.35296535631291953,0.3004039561364174,中堅層0代
141,0.46404075320280835,0.5697045219613008,0.5191009407996212,0.6034452429460222,&lt;Q&amp;A&gt; デイサービスセンター
142,0.4906115874230301,0.4689786015911656,0.4695999440702817,0.45596183824575254,及び冬季休暇各0日
143,0.15869365135758487,0.17691755271441478,0.15249408190546243,0.15301290473403437,清菊
144,0.8093085305207626,0.6965973391746398,0.7046161933569889,0.7192477201527374,社員アルバイト
145,0.4396830918482722,0.48171623207374836,0.5253813413593035,0.5035185123273579,企業情報備考
146,0.4559401944382241,0.4651655323483141,0.46584846440823197,0.49515724469237665,※処遇改善加算
147,0.5948143283488798,0.5950757261741676,0.6040029196355533,0.7027087337141795,スタッフ募集
148,0.2983696583368381,0.22135937279504964,0.26370381108063073,0.23948058248990742,小田急江ノ島線鶴間駅
149,0.183886820184653,0.2610536493919183,0.2100779426972572,0.23893064873264866,昨年度
150,0.524268454269219,0.5752920255748837,0.5884317306690799,0.693712211011054,・介護保険請求システム入力
151,0.4584731707729105,0.502537761977208,0.5213241610133851,0.4742369328611911,株式会社STAR CAREER
152,0.0,0.0,0.0,0.0,ワトワ
153,0.34892823319123145,0.40807365183990646,0.38147118939378794,0.49704983620763493,利用者定員数
154,0.3017969609849185,0.38283806290788575,0.30889271221069525,0.3102628230655958,ライクグループ~
155,0.39442333981882627,0.4469973291093878,0.43055231393217663,0.42072286427701655,柔軟に対応できるのも魅力
156,0.7326420955287173,0.6224969927602093,0.6289239915004083,0.7031502897799623,正社員0.0時間
157,0.3871958289459821,0.3543224194558968,0.38745572334129513,0.35362061441792275,・奨学金返済手当
158,0.18440430696837948,0.24105191598262804,0.17400964299489652,0.24117811438078054,お子さん
159,0.3564521057753991,0.32188484457455263,0.3572283271691256,0.29905445161507643,神奈川県川崎市宮前区犬蔵0-0-0
160,0.5493687411284345,0.614348105796788,0.5328634323784256,0.8458722841553976,ご入居者介護スタッフ
161,0.2985576720650553,0.37935997314334513,0.35330454822495544,0.40245624434691374,業務経験
162,0.3618785826110902,0.47993705868398806,0.3827423445196995,0.6189878112918507,・食事介助
163,0.39145498592339745,0.3909435830431938,0.40126194407798244,0.3935987314389407,→添乗
164,0.4062086971137035,0.41770805441178366,0.42583124006513023,0.4078893292644127,待遇 ・髪型・髪色自由
165,0.40706334975441444,0.4624128227230604,0.5776871673904391,0.44729056661581523,ホームページ
166,0.4034712428730492,0.4503754595225721,0.43981199629084744,0.43089365565270565,安全を第一に考え安心して働ける環境づくり
167,0.4258465457337528,0.46530802723051345,0.420998615746936,0.5939901549016333,ユニットケア方式
168,0.5368060418122764,0.6120620981716127,0.5702811819220616,0.6079394695262192,/入社0年目 支援員 主任
169,0.11015874359948331,0.1380471005575482,0.16230993338922495,0.14208873174063874,最多
170,0.4814552904468092,0.6013258648828943,0.5350397867658706,0.7046041326500667,ヘルパー /障害者 /障がい者支援
171,0.5560932022089916,0.49553770764486404,0.4907209438438398,0.5054237976540814,勤務時間0:0:0/実働0.0h
172,0.3029843844576051,0.2894383502502895,0.30390951692237134,0.36435252014495095,業務量
173,0.4045923974586929,0.3425297604360595,0.3654491651495563,0.32971478426354034,三丁目0番0号
174,0.280201151837493,0.32531916344388545,0.31006078124374276,0.35962020373621145,お食事必需品
175,0.21449745759651087,0.23517952599127862,0.21543317622622235,0.21517696133965714,役
176,0.37587103696608865,0.4039728142982769,0.4635294643715789,0.44004208002514344,株式会社千手
177,0.3924118977370296,0.3841657993738968,0.370412175769283,0.35065048680874605,ゼロから一緒
178,0.5149517099836631,0.5306185114055985,0.4897384705969024,0.5067666810534079,学歴・経験不問
179,0.29431923765110096,0.27535711216009906,0.2870105607522679,0.2658057275450591,服装自由
180,0.4471429320590931,0.42368595676219,0.44653907537909804,0.46958463630862823,※交通費別途支給
181,0.590964584284428,0.5579355323055046,0.5746607368911844,0.5741553005727,"月給0,0円実務者研修"
182,0.6078622775948698,0.5067805442573969,0.4582093863698938,0.5977551546821893,・日勤
183,0.19823924195904896,0.23493159248522694,0.19692961852192997,0.2673178954444203,出産
184,0.2149602693278822,0.2066423566683297,0.25276834121939634,0.2532525141901161,お互い様
185,0.2590501616328131,0.2982412458468154,0.30551302532975666,0.28981960308986954,マスク着用必要
186,0.3882375389421955,0.3783797499677165,0.38644000717572635,0.33843178809189256,月0回以上
187,0.49597425565881376,0.5091271484794025,0.588762877634546,0.49336824642028854,所在地・アクセス
188,0.45492002795667774,0.4233689985097668,0.44850055509209535,0.44993306650336307,■交通費支給上限
189,0.31888648384859536,0.40505695177563655,0.3530924942184288,0.38976181503752194,従業員持株会制度
190,0.4331668284289613,0.37763339180262523,0.3894829022572042,0.4194142806182205,★育児休暇
191,0.5605355151305502,0.5180032395292236,0.5155758293689683,0.6109011603911771,・オープニングスタッフ
192,0.3501340358258286,0.31106478143160604,0.34585631670662853,0.28750356455519627,東京都板橋区宮本町0-0
193,0.3564521057753991,0.32188484457455263,0.3572283271691256,0.29905445161507643,東京都中央区八重洲0-0-0
194,0.3726855162738442,0.38384636970859015,0.4142675162701867,0.3911345789001612,下記住所
195,0.1873012351327462,0.20163088192416376,0.21094619749624471,0.20619702325142183,スーツ
196,0.48780282768505556,0.4769283569419826,0.5706974489735506,0.47948928717932676,ページ内
197,0.5442947431246944,0.528438789576956,0.5558647234602815,0.5235886601950802,賞与:0月・0月支給
198,0.32505139366460095,0.30844221437016955,0.3526511317057744,0.33114304286176277,記録入力手当
199,0.49451624628784585,0.46397277526903946,0.43853907867732594,0.4370048268088547,&lt;休日・休暇&gt; 0週0休
200,0.4322262824251579,0.4064740503432118,0.41537884370111683,0.407058557326357,中央区 古町通十三番町
201,0.4984844483545834,0.6309368173313369,0.5309645575654253,0.8167470870907612,・介護
202,0.5404856772507307,0.4554824309421659,0.43104701330916473,0.4829277260882389,祝日勤務歓迎
203,0.43432484932951104,0.4556387895973855,0.4624016607653962,0.4757742581852027,賞与制度
204,0.4686396465690715,0.3998536616539174,0.4191481652351704,0.3892412491461529,勤務時間:0:0~0:0の間
205,0.557361111657199,0.519420779973277,0.543481271492982,0.5105387279799193,ご応募いただくこと
206,0.0,0.0,0.0,0.0,入社年月日
207,0.263612157539796,0.1874929114488639,0.21066676979636884,0.24783629874812624,駐車場
208,0.5043886366678371,0.5366364995451945,0.4968579833150548,0.5463098647002174,あり退職金制度あり自己申告制度あり制服貸与経験者優遇昇給
209,0.5464962477707013,0.49846504520708135,0.4545631364866368,0.5337772495229849,勤務経験
210,0.43643750068763615,0.4388726954585597,0.5359265261761987,0.43273371461505533,検索キーワード
211,0.3029584260704653,0.4392047592811074,0.3575852799304103,0.4802072963669997,同行支援
212,0.48184752990283614,0.5275573609804229,0.5199485757609492,0.547039810861194,■産休・育休実績
213,0.43048073183271657,0.46831256813917577,0.4562772087753589,0.4632708709344559,・ワークライフバランスを大事にしたい方
214,0.35662716607282313,0.28515164279328764,0.31248582902867567,0.31098861531548616,JR千葉駅
215,0.4786753856851809,0.5111948526005797,0.510060234516167,0.6728436822008699,訪問看護管理者
216,0.5132654683081185,0.48578380286163864,0.5156414337989313,0.466689329235854,賞与賞与年0回0月0月0月
217,0.4135680434048112,0.33296099788017347,0.37843016411092356,0.3649648168077085,公園駅
218,0.38497846153076853,0.33175835653921504,0.3315977105987653,0.35565827436728475,車通勤 不可
219,0.3811215395773706,0.424364564100355,0.4646995261268827,0.4247228241872881,重要なこと当社
220,0.3466624818891265,0.4128810207063595,0.4188742413558573,0.355247480381881,■モデルBさん
221,0.4181792673030591,0.5001878242952842,0.4267308940852434,0.5967867395577621,リハビリデイサービスnagomiプラス
222,0.32934986062162763,0.3437481110624364,0.31096341253644644,0.37619094300008216,コール対応
223,0.38497846153076853,0.33175835653921504,0.3315977105987653,0.35565827436728475,車通勤不可
224,0.641573316390256,0.5455080936446656,0.5554422266426159,0.6022857877776009,職種ごと
225,0.27010038401233366,0.25766555693931625,0.3056527335923293,0.3086439640411688,定期的な換気
226,0.49547867080019453,0.5454189059113668,0.4965183010423292,0.5328582711937643,工場・製造業・ドライバー出身
227,0.5603333484124271,0.5916717149522073,0.5673392146151928,0.5662178252814061,その経験を給与
228,0.3746573718151709,0.3717952233526524,0.3968515002676814,0.4011652776795115,別途超過分を支給
229,0.25284010475056723,0.3189784270770547,0.37964671709838427,0.29071363402959044,SNS
230,0.33869032915503694,0.36324520434139734,0.3483763412789647,0.3634378838353758,厚待遇
231,0.262053645628937,0.2895812335233499,0.31775465532909986,0.31861411514541743,ZOOM等
232,0.32655807983591656,0.26123998996235803,0.20938678457503448,0.30233944377275723,寮
233,0.3357438908962017,0.3525131433977118,0.34906951007117276,0.3538924275201831,円滑に取れないこと
234,0.5377727780158629,0.5155083702387825,0.5243162915151227,0.48698544672081345,入社0ヵ月後
235,0.19955268485485206,0.22341988725576067,0.25120581083086185,0.2157610429530107,やさしい手
236,0.5094072376633078,0.46953529179941,0.46783953435884995,0.5047127440554975,→ご就業スタート
237,0.2788241558483767,0.30915098407957176,0.351290990299566,0.3521302904811307,社内全体
238,0.438537986025503,0.5037161162272915,0.48279950267588634,0.5614886244727799,・施設管理
239,0.3167238083069473,0.2374739601846557,0.26793468174061785,0.25188858372625206,外苑前駅明治神宮前駅
240,0.4708268824795951,0.5924333456615722,0.5077893144713119,0.7021106797707132,介護福祉士実務者研修修了
241,0.23743939792231064,0.22193328970289103,0.19012020957407047,0.2197330673983212,下九沢
242,0.2572828334698654,0.18773393348725118,0.22519379847302548,0.19924621834341563,松濤
243,0.3503308933065239,0.3879230633822705,0.4407462697640942,0.3866809028509266,具体的なノウハウ
244,0.47785414053418135,0.5240394831455355,0.5220609999676055,0.5153959115889347,資格を新たに取得し実務経験を積みたい方
245,0.47513761774854923,0.45410746657920886,0.5083588642729371,0.4632101319475847,※月収例
246,0.24908546509569443,0.3566451561363103,0.2867520311765446,0.33472517768263715,修了
247,0.7166495965390234,0.7250219648562428,0.7303545682964415,0.7475036495492228,[主な仕事内容/正社員
248,0.5377727776422447,0.5155083698806328,0.5243162911508535,0.48698544638248,入社後0ヶ月
249,0.391616487503892,0.3969274259201948,0.3956383923621674,0.4133195536122001,渋谷区 本町
250,0.11465894010634,0.16384414741697706,0.11318727771560637,0.15053218506963745,尚
251,0.399370305507408,0.4042146391436097,0.40257621578006203,0.4210919069603208,処遇改善加算手当
252,0.43983570864586197,0.5606280111145377,0.46391040464559746,0.7765074000885651,精神保健福祉士 #社会福祉士 #介護福祉士
253,0.5396372627233176,0.551966348654388,0.5183976304040572,0.5661262325720607,人数&gt; 複数名
254,0.3962167833191369,0.48712374095381406,0.43709363271299295,0.47000714211704897,資格優遇
255,0.3537821821473653,0.42307440596088813,0.3799102603062571,0.45694799733733493,創作系レクリエーション
256,0.32336664769769813,0.24589309703745038,0.26761715731485086,0.26918363278613544,東武東上線川越駅東口
257,0.2363024121719463,0.25547074385089363,0.27204617865264996,0.24814718877808312,どのような状況下
258,0.425325695562292,0.5209397580205953,0.4968061728957799,0.6622014760109047,重きを置くケアパートナー
259,0.5075302580333175,0.6108187248310017,0.5375657572408187,0.6870862132597297,といった介護初心者さん
260,0.5234760622244065,0.50866458092454,0.5146395692916899,0.5090908701555641,0日・慶弔休暇・産休取得実績
261,0.4193389196198681,0.41517242451316755,0.41323274806306987,0.38399585356176097,再チャレンジしたい方
262,0.8147633073297839,0.7025261809617591,0.7120158858217013,0.6892090548676352,フリーター・アルバイト0人
263,0.5201825717668914,0.4878293246313377,0.5154470644139861,0.5018844992775312,賞与0ヶ月以上分支給
264,0.4645235362700924,0.501160212848424,0.47369106793300814,0.47887934893286593,特別昇給
265,0.3466404719513546,0.4308191551396686,0.3708893547717543,0.49303414141460944,寄り添ったケア
266,0.5028547744407436,0.5450115618279007,0.5249685472328371,0.6062425577828422,"・介護福祉士 0,0円"
267,0.24879084606535762,0.28765054728637407,0.2535881716860484,0.29968994510437225,お話し
268,0.48655403269278585,0.5171734723314741,0.4396199051053299,0.6446235449013258,もちろん介護職 未経験
269,0.5559614622854308,0.6136880366310545,0.5973755551546152,0.6766996124690146,福祉業界未経験
270,0.27279247195895007,0.28407100783297473,0.23475476158110242,0.2899330049988121,シンシア大宮
271,0.4592039340027065,0.42992323918041986,0.38886454496073636,0.5521413995204635,<先輩スタッフ
272,0.352821033194247,0.37547719235890487,0.3707318199130256,0.33235840864444594,オススメ
273,0.18843294282551243,0.225015852418261,0.2077872282126016,0.22295388162037538,新潟市
274,0.4417853787202662,0.38402937275025856,0.3910119778829763,0.40104187788931306,仕事をするうち
275,0.23744501646343827,0.20130703494587768,0.19878741324476148,0.18139910484381436,生
276,0.4746704046524648,0.5006112695452845,0.44455710066027293,0.5546512507550809,介護休業子供
277,0.3264991130492488,0.3454928128163545,0.32234743471531635,0.3250408781339512,おん/にゃおん
278,0.49626864083366773,0.5874003060446713,0.541682467426793,0.7701065848379796,介護事務医療事務
279,0.2879719771865112,0.2752746822619781,0.19649515137356655,0.2631142582329933,昼食
280,0.24906737970248868,0.2907343522569156,0.27165521782440044,0.2937230309902489,名
281,0.39615815164237145,0.5376246268995283,0.417097907036528,0.43662546511373923,若手中高年主婦
282,0.4220741104496003,0.440509530485034,0.4541959377523633,0.414274978568906,下記0点を満たしている方
283,0.43953053146350257,0.48563793293610463,0.4755543534317067,0.6163487223753396,事業所数
284,0.4978790961831922,0.5172580381332529,0.502914311588081,0.5589113960055248,待遇 ◆社会保険完備
285,0.8276579091307334,0.7236788778195214,0.720118677287819,0.8018714349251383,パート・アルバイトスタッフ
286,0.2446229512882408,0.14088845649706108,0.23870761451295724,0.16432345646252494,地下鉄三田線
287,0.0,0.0,0.0,0.0,α
288,0.2562512796773057,0.3443445145176689,0.33095731146976554,0.2963967793092731,各種別
289,0.2683053609798431,0.3459885952229444,0.3221991997787412,0.3008284843702402,MAP&gt;
290,0.4616104385710997,0.5704313170279411,0.5068191223723454,0.5487187736625297,管理職を目指すマネジメントコース
291,0.40890684780978137,0.48159768438218437,0.4288502200674202,0.5005249028648386,・厚生年金・雇用保険・労災保険
292,0.0,0.0,0.0,0.0,社員旅行
293,0.4987628293925608,0.45549862290363463,0.46133245019616176,0.4504168332826226,・週払い対応
294,0.17151573389858218,0.18397800731480468,0.1435648859975996,0.1799259311186534,同士
295,0.5193897288024355,0.5743192402646917,0.5470686885936998,0.7048039548143127,いる配食サービス
296,0.28940612357957385,0.3062329528992394,0.31196617430614026,0.3180702522386419,マスク支給
297,0.4499052267914051,0.41055962826806197,0.4242848552863986,0.3851921402323283,年末年始休暇 0/0/0
298,0.2793019743717136,0.24207534448166762,0.2473142737072163,0.25855537357098857,世田谷区 三軒茶屋駅
299,0.4068327648565767,0.309477789185608,0.3692469334648132,0.36200161575376316,天王寺店
300,0.3950979699494341,0.4221395064304455,0.4061056764207753,0.43088911904177524,処遇改善手当
301,0.08369837818495698,0.1292330684272797,0.057364352809212676,0.13130947695045322,館長
