,深夜バイト,シニア,グループホーム,介護,介護職員,生活支援員,オープニングスタッフ,夜勤専従,世話人,就労支援員,特別養護老人ホーム,デイサービス,主婦パート,介護職,介護スタッフ,訪問介護,福祉,社会福祉士,ハローワーク,土日祝休み,ホームヘルパー,正社員,アルバイト,中高年,職種
26,0.632131407809828,0.6712285320568674,0.7210383594313051,0.6417480102454769,0.6565201707107357,0.7423521811417245,0.6798598451089084,0.6033509445334955,0.6152842796293132,0.6990018657288987,0.6125492550726302,0.6125492550726302,0.68670035400884,0.5823120044226755,0.6904654622422286,0.6728443098443092,0.6387003267974757,0.6387003267974757,0.5622119478828363,0.6667920637603413,0.6563743207486116,0.5855466611097722,0.5553437609843511,0.6438019773040929,《オープニングスタッフ》デイサービスの管理職(高齢者施設) / 日勤 / 経験者優遇 / 8724
27,0.6747558189560592,0.6975110665192231,0.7440792077571176,0.6934964966805968,0.7135472598189156,0.7585820321487469,0.7090758042066799,0.6708554963417745,0.6594971139013981,0.7349751040311903,0.6607462322473773,0.6607462322473773,0.7191721097957818,0.6361176158992055,0.7365549625685964,0.7189378879237187,0.6817082682981505,0.6817082682981505,0.6135875992901786,0.7036264052399888,0.7076968818170796,0.6474407302382306,0.6038393519227084,0.6723779214686498,訪問介護の介護士 / 日勤 / 未経験から / JP001751
28,0.6737562587627335,0.6954843238465555,0.7326426989583408,0.663859840410203,0.6804476390729579,0.760606338601882,0.701512137279623,0.6528889357359503,0.6495676161876331,0.7269648662931147,0.6370100125662264,0.6370100125662264,0.7243221099889753,0.6097797409391197,0.7086402198157795,0.6856457713776951,0.6653976771149986,0.6653976771149986,0.5945543709031399,0.6974879434177552,0.6802973626353429,0.6322519079751581,0.598796621741,0.6748420798983107,新規開設介護付き有料老人ホームの夜間介護職員
29,0.6437971631225596,0.6657135265560947,0.7267598760516826,0.6453473793519403,0.658093802598923,0.7363037294812105,0.6882307598395893,0.6016858230945071,0.6112334113659806,0.6870633910786116,0.61471296130033,0.61471296130033,0.6922369537477205,0.5965103216983064,0.6969825961747046,0.6813151985265872,0.630418870439148,0.630418870439148,0.5580862598378468,0.6630597153984493,0.6712653032066569,0.5896208675386899,0.5561993572769893,0.6385327276751499,介護職員　サービス付き高齢者向け住宅
30,0.6538778384975008,0.6859807252788864,0.7396603708828292,0.6680506994843367,0.6826356106580935,0.753884049951866,0.6951038206026474,0.6200107995695753,0.6348617115455769,0.7009857003811704,0.6397722712362643,0.6397722712362643,0.720381203148041,0.6062444161333577,0.7159591036959924,0.693643362769263,0.6578970148816888,0.6578970148816888,0.5712654204384653,0.6624563395994362,0.6880074114106326,0.6005157859818616,0.5710491747850478,0.6620985012905917,障がい者グループホームの夜間支援員
31,0.6500185401939076,0.6730889039930015,0.7270565883339182,0.6314292233778219,0.6436022581349634,0.7402015734003418,0.6925879020385161,0.601054304900955,0.6141225195358906,0.6990754743041759,0.5992748625954979,0.5992748625954979,0.7014250264398878,0.5826214855707995,0.6825983476939553,0.6598141027400461,0.6342354336095009,0.6342354336095009,0.5714755427883484,0.6705577502520544,0.6544176815439385,0.6006462575332996,0.5687616636177352,0.6513938887949015,【大手企業での障がい者就労支援】未経験OK!幅広い年齢活躍中!
32,0.6499796908586137,0.6575871576968108,0.7136297291656121,0.6331863053365919,0.6497704770257969,0.7206858932960988,0.6781779268058503,0.6172099998790057,0.6176705809545939,0.679121650842126,0.6147501679646858,0.6147501679646858,0.6872799537474139,0.5839071321610471,0.6805725072862584,0.6589626755723109,0.6265979258764524,0.6265979258764524,0.5589061389213786,0.681683284698077,0.6566560111710612,0.5880463027488596,0.5556199167046907,0.6309174193653532,特別養護老人ホームの介護職員 / 賞4.0 / 無資格から / JP001374
33,0.6684506648266121,0.6977417485151276,0.743178815028571,0.6738979792403704,0.6895251933835576,0.7451386524307125,0.7091732095164222,0.6418285126395977,0.6394408620616082,0.7021713408211427,0.6467399920228629,0.6467399920228629,0.7228368957126372,0.6088145909259456,0.7222929906686363,0.698934301800621,0.6592415560286699,0.6592415560286699,0.5929370109017688,0.6952625381044233,0.6863766506733299,0.615319727979024,0.5896313773521012,0.6644484703829863,無資格可の介護事務
34,0.6828951058043741,0.6996680348327758,0.7501525122735431,0.6915396336769628,0.7103709404393977,0.7601226384018103,0.7151327182881226,0.6645232369171635,0.653431820858117,0.7236024989710158,0.6660005498308365,0.6660005498308365,0.7225929357955436,0.6293193207554593,0.7379524961888564,0.7180977368698331,0.6771755810035404,0.6771755810035404,0.6097685134689743,0.7078749895217906,0.7074099426105663,0.6351941084864039,0.6036447987577886,0.6747317705811684,"1夜勤 ¥28,600 ケアスタッフ(ショートステイ) / 夜勤専従 / 経験者優遇 / 4319"
35,0.6704931133469476,0.6859289380176854,0.7417227666010298,0.6678926547253173,0.6857639963775753,0.7486264008895102,0.7092397339737564,0.6375090460808248,0.6313695696677744,0.7027425448089505,0.6348555603388687,0.6348555603388687,0.7170592515257671,0.6069770307886908,0.7209924719385389,0.6953579279478547,0.6519651448100592,0.6519651448100592,0.5879632511209618,0.691801283711653,0.6909135952003318,0.6132629715513577,0.5853977636844376,0.6648809520459357,"1夜勤 ¥24,600 グループホームのケアスタッフ / 夜勤専従 / 経験者優遇 / 1535"
36,0.6628020820914341,0.6794471166882049,0.7360898321087613,0.6593875515369598,0.676542886218732,0.7404099628159606,0.6988397525512285,0.6312822371218828,0.6256746175607228,0.6958208196610728,0.6279868424559691,0.6279868424559691,0.7081789183731254,0.5999626095799664,0.7099570052625527,0.6875186568652996,0.6449116487881792,0.6449116487881792,0.5796705676011078,0.690349104625981,0.6850022080962571,0.6049051026792307,0.5769401007273639,0.6553958782210502,"1夜勤 ¥25,000 ケアスタッフ(グループホーム) / 夜勤専従 / 経験者優遇 / 7488"
37,0.632131407809828,0.6712285320568674,0.7210383594313051,0.6417480102454769,0.6565201707107357,0.7423521811417245,0.6798598451089084,0.6033509445334955,0.6152842796293132,0.6990018657288987,0.6125492550726302,0.6125492550726302,0.68670035400884,0.5823120044226755,0.6904654622422286,0.6728443098443092,0.6387003267974757,0.6387003267974757,0.5622119478828363,0.6667920637603413,0.6563743207486116,0.5855466611097722,0.5553437609843511,0.6438019773040929,《オープニングスタッフ》デイサービスの管理職(高齢者施設) / 日勤 / 経験者優遇 / 8724
38,0.6737562587627335,0.6954843238465555,0.7326426989583408,0.663859840410203,0.6804476390729579,0.760606338601882,0.701512137279623,0.6528889357359503,0.6495676161876331,0.7269648662931147,0.6370100125662264,0.6370100125662264,0.7243221099889753,0.6097797409391197,0.7086402198157795,0.6856457713776951,0.6653976771149986,0.6653976771149986,0.5945543709031399,0.6974879434177552,0.6802973626353429,0.6322519079751581,0.598796621741,0.6748420798983107,新規開設介護付き有料老人ホームの夜間介護職員
39,0.5878218464500768,0.616438057272591,0.6667244239407545,0.5675244049862883,0.5838466855107841,0.6942258878618361,0.6296106783690838,0.5268968082413013,0.555705852883417,0.6335810589380375,0.5359982232548716,0.5359982232548716,0.6489718916250612,0.5153110953929512,0.6207298176386805,0.6036230463984144,0.565929353651374,0.565929353651374,0.48655649311977733,0.613071107572187,0.593388398863453,0.5142383472647326,0.4876091067846351,0.5906690577927186,職場説明会への応募|訪問介護職員オープニングスタッフ 気軽に参加OKです
40,0.6683090284995783,0.6977156382524826,0.7432034455164371,0.6737302314719023,0.6892923266280381,0.7450204978722494,0.709091489511846,0.6415591382543847,0.639263387596005,0.7018779206768587,0.6464817373236804,0.6464817373236804,0.7227750372784596,0.6085549018491484,0.7221231570991945,0.6987970832426978,0.6591148732276789,0.6591148732276789,0.5927276854412338,0.6950861621913361,0.6862208204022111,0.6150694528294224,0.5894786178786122,0.6643153095926111,無資格可の介護事務
41,0.6432611666539484,0.6720446495229612,0.7155568210538273,0.6160753576530699,0.6295604000198876,0.7388348519378409,0.6856078822428161,0.5923909205293802,0.609775538177728,0.6885073074585576,0.5788758142597212,0.5788758142597212,0.6983473295977278,0.5663492144029842,0.670320429152436,0.6407644463578209,0.6213988126481774,0.6213988126481774,0.555945821028003,0.6569391546389459,0.6398955888628197,0.5965644126483673,0.5601811737485706,0.6440742561798596,教育×ITで教育現場のデジタル化を支えるICT支援員
42,0.6464828280946163,0.6711338002314575,0.7278179147688828,0.6454232711702225,0.6573851642882861,0.7327329276144074,0.6942420393763872,0.6025346901201742,0.6153429050142702,0.6843710914781532,0.6108920748391433,0.6108920748391433,0.7010290835913854,0.5931514840721082,0.6985732404766698,0.6772852575797996,0.6336052141863667,0.6336052141863667,0.5678404323524752,0.6623748318808852,0.6697342760628836,0.592721062789144,0.5644078486763477,0.642652586731877,主任候補のサービス提供責任者
43,0.6368679075005339,0.6541051304702283,0.7036228738459397,0.6163820794477508,0.6324790775177808,0.7151501023666907,0.6669756343237278,0.6001665840232496,0.6130456841981694,0.6775143685627498,0.59660079098539,0.59660079098539,0.6800292841208352,0.5676866547636588,0.6621183194845454,0.6417828278935719,0.6191186181580117,0.6191186181580117,0.5584164680633983,0.677871728429843,0.6344734121369352,0.586542982171705,0.555581083656782,0.6258713027350107,特別養護老人ホームの施設長 / 日勤 / 無資格・未経験から / 休日120日以上 / JP001393
44,0.6549212749461221,0.6776605185940133,0.7271851954560952,0.6398151061992269,0.658942148658007,0.7444057525100762,0.689561115476291,0.6238029140543428,0.6397852756270852,0.710967055605895,0.6174533245390152,0.6174533245390152,0.6972901629417744,0.5892037470837675,0.688302085349309,0.6657918272042933,0.646328657042992,0.646328657042992,0.5834157865253475,0.6838118652811377,0.652942247329355,0.6141821619999261,0.5796298298591024,0.6492310181916592,特別養護老人ホームの業務推進室 / 日勤 / 無資格・未経験から / 休日120日以上 / JP000995
45,0.6548233507225362,0.6774770799125084,0.7270986032059242,0.639572559707804,0.6586866699565541,0.744242604411058,0.6894515642405015,0.6234929262809605,0.6395664983473407,0.7107302557095593,0.6172279799970694,0.6172279799970694,0.6971992168562132,0.5889862426116013,0.6880831611191168,0.6655689053394979,0.6460882386367871,0.6460882386367871,0.5831782383656194,0.6836556838668096,0.652791217577305,0.613927551757672,0.5794243538029825,0.6490909051765944,特別養護老人ホームの業務推進室 / 日勤 / 無資格・未経験から / 休日120日以上 / JP000995
46,0.6367670365552114,0.654034281685394,0.7036654687681756,0.6162425770873867,0.6322702091942204,0.7149626339358692,0.6670029191694982,0.5998613688408982,0.6128287125135746,0.6771510042362722,0.5963423466035692,0.5963423466035692,0.6800306917584159,0.5673657128764479,0.6619967546973593,0.6416558227006537,0.6189126528579907,0.6189126528579907,0.5581454327016377,0.6775924701954087,0.6343469452944411,0.5862219078048497,0.5553885538878053,0.6257045138210366,特別養護老人ホームの施設長 / 日勤 / 無資格・未経験から / 休日120日以上 / JP001393
47,0.6087000880087317,0.6332531650179546,0.6797691428814714,0.6072938951897289,0.6222105981176909,0.7034102687288774,0.6390568372373969,0.574785146446936,0.585536010423539,0.658470971258588,0.5780122169326694,0.5780122169326694,0.669030906310165,0.5631865288404341,0.6509002945784752,0.631904992277268,0.5995140835949777,0.5995140835949777,0.5231747272331843,0.6357196588619899,0.6252052259888047,0.5527666180578877,0.5179656203794482,0.6152505242797227,オープニング 介護職 正社員 有料老人ホーム 千葉市中央区
48,0.6619893483217822,0.6789789483696139,0.7271818977302877,0.6625920518671313,0.6801321048010525,0.741518859020674,0.6954283843164094,0.631809008910765,0.6267782374978578,0.6978954399098837,0.6331415638098591,0.6331415638098591,0.7098721924914225,0.6037768358424468,0.7123568862144554,0.6896352068415451,0.6474615685707288,0.6474615685707288,0.5803522635346715,0.6871770529579871,0.6829959154586621,0.6048990220196552,0.575167575952915,0.6588420684534209,"1夜勤 ¥27,400 グループホームのケアスタッフ / 夜勤専従 / 経験者優遇 / 4924"
49,0.6087000880087317,0.6332531650179546,0.6797691428814714,0.6072938951897289,0.6222105981176909,0.7034102687288774,0.6390568372373969,0.574785146446936,0.585536010423539,0.658470971258588,0.5780122169326694,0.5780122169326694,0.669030906310165,0.5631865288404341,0.6509002945784752,0.631904992277268,0.5995140835949777,0.5995140835949777,0.5231747272331843,0.6357196588619899,0.6252052259888047,0.5527666180578877,0.5179656203794482,0.6152505242797227,オープニング 介護職 正社員 有料老人ホーム 千葉市中央区
50,0.6628020820914341,0.6794471166882049,0.7360898321087613,0.6593875515369598,0.676542886218732,0.7404099628159606,0.6988397525512285,0.6312822371218828,0.6256746175607228,0.6958208196610728,0.6279868424559691,0.6279868424559691,0.7081789183731254,0.5999626095799664,0.7099570052625527,0.6875186568652996,0.6449116487881792,0.6449116487881792,0.5796705676011078,0.690349104625981,0.6850022080962571,0.6049051026792307,0.5769401007273639,0.6553958782210502,"1夜勤 ¥25,000 ケアスタッフ(グループホーム) / 夜勤専従 / 経験者優遇 / 7488"
51,0.6726833887868717,0.6863086242935594,0.7363665851643986,0.6649878645600894,0.681878596047611,0.7471815750362937,0.7063607106638848,0.6403082999550905,0.6431465474920163,0.706349776302912,0.6352184295982936,0.6352184295982936,0.7136534919854646,0.607418548966114,0.7144260030103338,0.6923487021758297,0.6557697156883072,0.6557697156883072,0.5937010949253767,0.7006883375157087,0.685524419581749,0.6209461346857108,0.5921676473480991,0.6651769437922083,"1夜勤 ¥24,600 有料老人ホームのケアスタッフ / 夜勤専従 / 経験者優遇 / 4007"
52,0.6437451482436899,0.6612464258951846,0.7118415241601681,0.6354351152455446,0.6461349331144227,0.7258894320649258,0.6827709272125624,0.5925606924835201,0.6105989031355485,0.6732675944112223,0.6092903322859606,0.6092903322859606,0.6915993819786337,0.5833646250864102,0.688347299444052,0.667807597621889,0.6264754732732659,0.6264754732732659,0.5537731930545755,0.6676920631981658,0.6598872823552313,0.5765781302886375,0.5522474126369972,0.6442474306121327,介護職・ヘルパー夜勤専従:1夜勤3万/「介護で働くならより良い時給と環境で」
53,0.690397877319368,0.7038295092283469,0.7410962076772374,0.6988103414304537,0.7151893333953007,0.7599528405582131,0.7132540626296778,0.6957753803519441,0.6554948681032604,0.726202353075334,0.6675034083779567,0.6675034083779567,0.740728221184521,0.6384463425870213,0.7417365531160609,0.7204790764534204,0.6828385194185138,0.6828385194185138,0.6109452908074214,0.726050572919129,0.7080127730902991,0.6550407048210021,0.6121442961399611,0.6756569032432903,週1回~夜勤専従の介護スタッフ|福利厚生充実
54,0.6520688276777289,0.6664574797128227,0.7179489312800659,0.6410166071308323,0.651807698759516,0.7321859695918528,0.688588933097684,0.5996086713274744,0.6130467439367427,0.6765244954823214,0.6132071299685344,0.6132071299685344,0.6978647128533475,0.5878318538649954,0.6937097976302588,0.6732662436375872,0.6316096299448359,0.6316096299448359,0.5586389600729138,0.6750775696897059,0.6652138927926826,0.5827485959861737,0.5593073407320663,0.6479993209590807,"介護職・ヘルパー≪1夜勤:14時間で30,000円/サービス付き高齢者向け住宅≫【週1~2/即日勤務歓迎/日払い対応 】≪初月社会保険加入/交通費全額支給≫【年齢不問/早い者勝ち】"
